
---------- Begin Simulation Statistics ----------
simSeconds                                   0.388765                       # Number of seconds simulated (Second)
simTicks                                 388764847200                       # Number of ticks simulated (Tick)
finalTick                                388764847200                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5405.91                       # Real time elapsed on the host (Second)
hostTickRate                                 71914757                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2296664                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000000                       # Number of instructions simulated (Count)
simOps                                     1160112256                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   184983                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     214601                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       1943824237                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1652871937                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     7170                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1507036011                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1853259                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            492766746                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1270891948                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                6631                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1943679328                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.775352                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.595828                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                1446865630     74.44%     74.44% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 124835124      6.42%     80.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  99847543      5.14%     86.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  80682305      4.15%     90.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  96932809      4.99%     95.14% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  42377259      2.18%     97.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  32405919      1.67%     98.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                  11456071      0.59%     99.57% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   8276668      0.43%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total            1943679328                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 2506128      4.46%      4.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      4.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      4.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      4.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      4.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      4.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      4.46% # attempts to use FU when none available (Count)
